PTS,+/-,TRB,trueShooting,assistToTurnover,stocks,minutesPlayed,usage
0.015164927320163996,0.22482362973873943,0.027021003955652125,0.28860653610684417,0.039932162327543985,0.349488867285365,17.633333333333336,0.42253501760960765
0.2811684681326873,0.21807892084657726,0.14908908574293833,0.32905424572479897,0.279657500905329,0.4136605297982495,38.46649122807017,0.5280635275170574
0.23944744688781214,0.20079075897356385,0.33968466209816706,0.3276397349377649,0.07625384781666042,0.352535596911424,25.286069402736047,0.4300089618538664
0.0752189713007827,0.252577719203039,0.05192489832302635,0.3899991967203207,0.1762070992879732,0.3986503681585287,25.067200854700843,0.4004360108013956
0.03237979873276183,0.21459027831614855,0.017159730347094546,0.35544758971500306,0.3447454924290862,0.25853783112390594,24.822932330827072,0.48139146502998864
0.019567648155050316,0.21234204201876114,0.03827511281965569,0.2881518308750663,0.016136723430920947,0.12140324386685217,12.286298076923073,0.4363294599383608
0.05583768169959001,0.12520350414760834,0.038943673742269765,0.2834567848218312,0.27241051394136706,0.2166197278680737,21.734350132625995,0.3611818515292634
0.023085165859112935,0.19753469261183038,0.0137054989135885,0.32318800558235544,0.1998928112048021,0.1258756065284517,16.719714285714286,0.35805773578664324
0.004123183004099888,0.22017210636483447,0.00896985904507215,0.25647392766277444,0.015159558177994654,0.16995399836158548,11.807823129251702,0.3768706868144383
0.06513231457323891,0.19986045429878285,0.13822497075045964,0.33565318948617734,0.05395829372192245,0.32828105155364523,17.368117229129666,0.3247111480048741
0.0045424897502795375,0.21730366695092643,0.013315505042063625,0.2805566764646295,0.03648302688729953,0.3971155137032278,16.578985507246376,0.30694562780521667
0.1358553857622065,0.25722924257694396,0.08819432837483983,0.3160415552409886,0.38932796303457784,0.39702963232050653,28.318688725490205,0.43219489789532056
0.25868896757361165,0.26885805101170634,0.19560978327483425,0.3178251330295586,0.1910131066861503,0.5062070703888084,31.572486772486744,0.4370337663759214
0.4131336190831159,0.5891154353050624,0.45684996378628334,0.3574412387999033,0.14181023424559003,0.6218285160571855,33.04945355191255,0.45398988512072486
0.125,0.2783936739282115,0.13371218452281464,0.30663249218137445,0.21366922403973995,0.3648430408265192,24.805234159779598,0.3258817610877852
0.11810473350726798,0.35274052252112564,0.1768900774416402,0.36488193029610105,0.1557110448757289,0.4929062867385086,24.68491704374059,0.4836869406743551
0.019288110324263884,0.22869989921699357,0.0888628892974539,0.23352347246016136,0.027594657607132835,0.29452968468492413,15.7691265060241,0.2194289207959067
0.011973537085352218,0.2298627800604698,0.010975541812914368,0.28953299123227944,0.05373969796579487,0.1353134342988776,12.640370370370372,0.35369580632685155
0.09152534476332463,0.1858283587875029,0.11566103961223466,0.32760236089763617,0.08134666686613706,0.21718311436579646,19.690311804008907,0.47830155739219365
0.004938501677226985,0.226296612140476,0.007911304250933199,0.30084948443375087,0.06572261127784923,0.12536391707101896,12.815925925925926,0.45900354605041993
0.005940178904211704,0.2289324753856888,0.012368377068360354,0.23707328085688295,0.10289409747034446,0.21759594177326866,11.214333333333332,0.3303891922749915
0.0009084979500559076,0.22428095201178386,0.0002785670510891972,0.21061055500424275,0.05639917107331714,0.12088663431848258,7.415000000000001,0.36929492517198576
0.3513557584793142,0,0.3492116552454176,0.3655954667824173,0.17517960763588647,0.47059784902558766,34.78429256594726,0.5397014139420981
0.09140887066716362,0.11179161175284906,0.12117666722380077,0.32825941400387054,0.1261216622038376,0.34128721358956643,30.194496855345935,0.4467484171470871
0.13063734625419307,0.19327079618575083,0.09432280349880216,0.32162862245391727,0.21578320676287982,0.3102013164379448,25.674864277958772,0.3915134146878361
0.06494595601938129,0.21048143266919916,0.04033650899771575,0.3248411082213026,0.2501915732153807,0.3094895911891515,18.8572964669739,0.39367811772443845
0.0016772269847185985,0.21776881928831693,0.003231377792634687,0.3308572849647942,0.04920377964182452,0.1446506735434834,11.634615384615385,0.3849396349441782
0.03317182258665673,0.186836188851849,0.02440247367541367,0.3105511841352871,0.16831441870148936,0.3200428041627865,22.73436213991771,0.44431346736441474
0.020150018635855384,0.18171951314055354,0.03916652738314112,0.30227101486714975,0.058339734886379876,0.2278617115130128,14.999404761904762,0.28856464673785537
0.018472791651136786,0.1850531048918521,0.013984065964677697,0.3114649807069974,0.35424705826306524,0.2398544331715924,23.338492063492065,0.2518779426456651
0.015141632500931793,0.1814094115822932,0.02685386372499861,0.29099431715272056,0.031273168411462056,0.4911019519188355,17.932161458333336,0.33684560485965975
0.09674338427133805,0.2218776649352663,0.19076271658588223,0.3081881046671581,0.12444068990901172,0.396206869187175,24.795407887628294,0.3305512301320652
0.010482668654491241,0.20683773935964028,0.006685609226140732,0.27982453313646233,0.16421064514191383,0.2803168332022784,17.843961352657008,0.481302945262851
0.001723816623183004,0.22234281727265678,0.002061396178060059,0.22596866021359427,0,0.0639611821790913,9.846031746031747,0.4750945153975761
0.09658032053671263,0.3273121947437786,0.10763830854086578,0.36354219456630754,0.2725656233623935,0.25642619400890243,29.97934343434343,0.4154343291137313
0.3727636973537085,0.3731296999767424,0.21750515349044516,0.3431496424281864,0.5199400584191007,0.471046460773786,36.277801494130166,0.4912862908920091
0.16562616474096162,0.26350879913171565,0.21583375118390996,0.336917387990411,0.10533677737055455,0.4937658719181377,26.6147520401758,0.5522304736912561
0.08174152068579948,0.28118458795255447,0.0685274945679425,0.36289268886588627,0.1866728797577254,0.46598758480308927,28.39199255121041,0.327627837017657
0.018961982855013045,0.2507946352430421,0.05108919716975876,0.2769988893116138,0.0192887093941684,0.5749425822445255,15.765498154981543,0.24928044331894375
0.06543514722325755,0.3094038297542445,0.0743216892305978,0.3550970659154781,0.06844640439122822,0.25888017465028823,19.821832122679588,0.33879358582289326
0.00498509131569139,0.23203349096829212,0.006128475123962337,0.2454496250339446,0.08728740888952409,0.1953723382924971,15.342727272727275,0.35996308707607905
0.0057538203503540815,0.2449802310256609,0.009972700428993259,0.3024351339332452,0.20252910588054224,0.3636931220521869,18.727692307692305,0.2436178620862806
0.3657286619455833,0.46755562446701293,0.34464315560755476,0.37688860939681185,0.286574447901722,0.5348825033148817,36.870351137487646,0.641562236977846
0.1714265747297801,0.4609659663539809,0.09526993147250543,0.403055091335965,0.6414718817007906,0.5166440465030308,30.618308291597103,0.41355705872379483
0.10778512858740216,0.38266532289324756,0.059223355061563315,0.38346730816591457,0.3182829587064408,0.3790251433612704,30.352538314176243,0.430677130652592
0.15600540439806188,0.39243352197844794,0.1592289264025851,0.34844991804812797,0.1322489858290916,0.37383745500198967,27.685571095571092,0.34343848180808045
0.08430395080134179,0.35212031940460503,0.2446932976767508,0.31903457760175563,0.04954300052453691,0.5599556793409629,20.60967458223396,0.2711855334246146
0.029933842713380544,0.23288627025350803,0.02646386985347373,0.3189945285831793,0.04854302637638354,0.23281870313189237,15.60770370370369,0.4094560729694393
0.03272922102124488,0.2537406000465152,0.0675246531840214,0.3119367804942073,0.052431769538861604,0.19738264817584214,16.269512195121962,0.28377795289593644
0.019870480805068952,0.22203271571439648,0.026296729622820213,0.2969257704220058,0.043742291669974974,0.19899034455717296,12.90978835978835,0.3942268760293643
0.03468598583674991,0.19916272579269712,0.05593626385871079,0.2704661890971861,0.041997441874482774,0.11472294798276272,13.984526967285602,0.3601036000255436
0.11919959001118151,0.202806419102256,0.07270600033428046,0.3211642166561562,0.301822287191405,0.22264748470493467,21.352423007246387,0.3993042432847216
0.28661945583302273,0.23885572525001939,0.11270822887068918,0.3580580122531236,0.18991031762857374,0.22643417908597943,36.43149546827796,0.5285241916552094
0.016865449124114796,0.23684006512132724,0.03543372889854588,0.3490362394097621,0.04384691653565814,0.24764970224966917,19.360807291666674,0.30861229826199277
0.09436731270965337,0.2847507558725483,0.09538135829294112,0.33964893662112133,0.33695457170378484,0.4123468213067662,23.944037940379406,0.3316627214830162
0.10997484159522922,0.26048530893867744,0.1162738871246309,0.35164520189478193,0.1923321483172013,0.25671313118981504,33.75282854656221,0.3893759814477003
0.13191856131196422,0.25676409023955343,0.18418853418017717,0.33568558529230863,0.07888527317568336,0.6075328288826304,29.349871794871778,0.5442859675346302
0.10750559075661573,0.2485463989456547,0.0553791297565324,0.3186398629955875,0.23919458924438017,0.2986336486059013,26.70636889991728,0.4946878517847463
0.06764815505031681,0.1622606403597178,0.05927906847178116,0.32898125944573436,0.06397825027504862,0.2634279381270719,16.974376731301938,0.5375742823518729
0.002049944092433843,0.22032715714396464,0.0037327984845952423,0.2430433361834794,0.011254823495783908,0.1587400248626539,9.1125,0.26352467793883955
0.002772083488632128,0.22335064733700286,0.0025071034598027745,0.2591451091612173,0.09904244676289839,0.18560372137787223,9.73969696969697,0.24368337078618774
0.25538110324263885,0.23366152414915886,0.16251601760543763,0.31904117934727866,0.44706820509339806,0.300296630823561,32.37913263321665,0.4529256154892817
0.20033544539694373,0.3122722691681526,0.17878433338904676,0.35195148930744247,0.3053023814248111,0.6810934428546345,34.63243180767453,0.38128810809457636
0.03869269474468878,0.2200170555857043,0.09961557746949691,0.3046797552802083,0.08602210967398727,0.20987262902514336,21.088136574074078,0.33726708598125493
0.015164927320163996,0.2094736026048531,0.02863669285196947,0.28818929268779897,0.06856695197412649,0.2507278341420379,15.56518518518519,0.3649422596833232
0.10932258665672755,0.23536708271959067,0.09487993760098055,0.33978902826578866,0.1362649670682108,0.33750364477806105,24.161864406779646,0.43159737245382995
0.030772456205739842,0.18885184898054114,0.045907850019499694,0.35076858589899457,0.05253581322086366,0.30864672591953,19.08590425531915,0.34850430636795626
0.07165486395825568,0.18109931002403287,0.03805225917878433,0.3214477042982358,0.12504403673002715,0.12491618879576534,23.710083333333337,0.32745612278011976
0.00945769660827432,0.21009380572137376,0.010696974761825172,0.27094162599148724,0.028479002161640704,0.2686369651521835,16.38463541666667,0.5441154979455807
0.22933749534103615,0.2085432979300721,0.5694467658365369,0.31785729329399454,0.15059348743446435,0.9020546514057529,29.601259968102056,0.36247674127152996
0.1833302273574357,0.23722769206915265,0.20948242241907628,0.33439085232622084,0.1157867999659428,0.4277233948699659,30.576241134751786,0.4904386430769344
0.2640933656354827,0.23001783083959998,0.18647278399910858,0.3453272903494405,0.17631020394946434,0.4780017173526397,35.943801897983406,0.6121661133622676
0.050386693999254564,0.19381347391270642,0.0276895648782662,0.31919109568821413,0.34329841940694666,0.24088111635417192,23.52908979089791,0.38469238569200437
0.6344809914275065,0.5400418637103651,0.3294891080283024,0.3864714338713078,0.2575927098007992,0.34648686117587746,35.636575963718784,0.4970784867962236
0.013161572866194559,0.2081556709822467,0.03253663156721823,0.27576813549600215,0.03190603512616519,0.27796463755330103,17.414814814814804,0.28243433854833044
0.05269288110324264,0.19265059306923019,0.07242743328319126,0.33715531488267625,0.06749487968440061,0.285361445472942,22.41900129701686,0.4331358656688072
0.0937150577711517,0.1551283045197302,0.0435121733801326,0.346668315825656,0.10082145438704503,0.2589505361202538,23.42203525641027,0.4150175665398436
0.03981084606783451,0.1973796418327002,0.021059669062343307,0.3071876518150552,0.19985620060260667,0.25851707947864233,16.914326484018265,0.42960189787743364
0.0010016772269847186,0.22490115512830453,0.001281408435010307,0.17780221722783732,0.04621980848935259,0.11820026466696074,6.376666666666666,0.30557671071977166
0.14319325382035036,0.21466780370571362,0.20480249596077776,0.3381816294588625,0.15768151195510768,0.48919572625028496,31.35756897837436,0.4875307802154208
0.6165439806187104,0.2743623536708272,0.204022508217728,0.341313140808329,0.3471661829130797,0.6295496358139584,41.43065718157177,0.7105782523483097
0.37292676108833395,0.22327312194743779,0.16903448660092485,0.330771539749323,0.21579681881104054,0.33469070452602284,30.54130658436217,0.5839719967825512
0.11931606410734252,0.13815024420497712,0.23460917042732185,0.34507011758775435,0.09056552596441075,0.4067172503704393,26.591323448654585,0.3398297347686073
0.006615728661945583,0.20637258702224978,0.03933366761379464,0.2389860454805229,0.01747807884051148,0.30656218376190353,15.717843137254901,0.12767705479499503
0.024808982482295936,0.19226296612140475,0.03170093041395064,0.3131546372551463,0.11318674389864562,0.33500609771919354,18.222647058823526,0.41798716459708996
0.05681606410734253,0.21939685246918367,0.12000668560922614,0.3105979889266403,0.034790305164644895,0.30562760820925616,17.46798344620015,0.3579244353416377
0.015397875512486022,0.21303977052484688,0.013816925734024179,0.25423180955723723,0.08144153001888935,0.13270018760529545,16.227108433734937,0.5236914235974421
0.10536246738725308,0.22823474687960307,0.08345868850632347,0.3117934060401089,0.10529393170321401,0.21644952924682304,20.51016454352441,0.3836595094122449
0.020988632128214686,0.20931855182572293,0.015098334169034486,0.298389851077587,0.12796734314706304,0.1074547860608734,14.44030303030303,0.3718567269783626
0.3151789042117033,0.08551050469028607,0.3548944230876372,0.3201917596952159,0.14980502464412532,0.24441969227136398,29.56242255266421,0.45124205025266734
0.36936265374580696,0.34351500116288086,0.4160677475068249,0.3366685804559097,0.2975357331885294,0.7418323533101582,37.45747051114024,0.6168234226297142
0.14990216175922474,0.20040313202573842,0.10518691849128085,0.31583787390556467,0.46076163505041623,0.3839102897510682,29.999906716417946,0.4656253618398186
0.014768915393216548,0.22614156136134583,0.029973814697197617,0.2584450231504552,0.03140089208015103,0.240507440005358,17.45942408376963,0.22908777894787222
0.11097651882221395,0.19133266144662378,0.10457407097888462,0.30007958744656876,0.10855264001514521,0.2655693325974277,25.538988580750402,0.3432856184161622
0.1673033917256802,0.4170865958601442,0.6642709900272996,0.29671133731803595,0.11086906343005341,0.8879631902519872,30.611757322175734,0.23413236157036782
0.08626071561684681,0.22490115512830453,0.05833194049807789,0.3373517540681387,0.07245944279371466,0.22603979932242552,20.135208866155157,0.48100209837960395
0.05176108833395453,0.28335529886037675,0.040782216279458466,0.3131524550110632,0.10719684240478869,0.21781375552879745,20.55785785785785,0.36696377529749763
0.08150857249347745,0.18040158151794713,0.041896484483815256,0.33586807328830726,0.2368930002259033,0.19064558817251734,18.790893817204296,0.40199489912303193
0.10482668654491241,0.28560353515776415,0.20129255111705388,0.31566719678440863,0.12956922829940817,0.45316059483597293,31.895727332028695,0.30101521555361876
0.07859672008945211,0.23676253973176214,0.07499025015321188,0.3015690898512293,0.16295738213065117,0.45268582016994247,28.869550173010378,0.4426508210112167
0.15220834886321283,0.24660826420652765,0.12061953312162238,0.32036120741254587,0.30697846114050836,0.49788113704376163,32.53302783435165,0.45813371220467336
0.007128214685054044,0.21931932707961857,0.011086968633350047,0.32582160942273525,0.02277857945263792,0.11843135022838197,12.977956989247314,0.2916197134888855
0.016073425270219904,0.20753546786572602,0.04468215499470723,0.29003251446782374,0.014977213198179731,0.23850945504165824,14.033644859813085,0.2937409767700424
0.029747484159522924,0.1969144894953097,0.015209760989470165,0.2765756461872715,0.12864295839277032,0.18247039142412463,22.791928721174,0.4290572683501137
0.006243011554230339,0.2129622451352818,0.015265474399688004,0.29915010751278565,0.02950539879410017,0.21413091425174047,12.419323671497583,0.41906885729559457
0.04398061871039881,0.22389332506395845,0.0727617137444983,0.3223545125272395,0.05455127611404275,0.19715416755804024,22.249284692417756,0.4125731272065762
0.05481270965337309,0.19924025118226218,0.07493453674299404,0.26659346557657243,0.2457414924186398,0.22619120766452042,19.104158004158005,0.3444058382962834
0.18591595229221022,0.2644391038064966,0.13231934926736866,0.33010830453174295,0.2971541733605854,0.41363619453553074,25.20289156626506,0.4207383264965917
0.1504379426015654,0.2057523839057291,0.10713688784890524,0.3527749608629481,0.13035010831839072,0.3097171883455586,28.646162657502856,0.37749784836328015
0.3411992172940738,0.33010310876812154,0.16257173101565547,0.34677255828110903,0.45772595776162506,0.3290258078399281,31.86867516415603,0.5693136572968948
0.13410827431979128,0.47856422978525465,0.25890021728229984,0.31932908102004937,0.14403571280150604,0.4787562529915813,22.501992570077668,0.2972643612335156
0.007733879985091316,0.21040390727963407,0.018942559474065406,0.2708753855433279,0.048425414766134635,0.12748872922476506,13.56483050847458,0.30965960032272066
0.05395080134178159,0.19288316923792542,0.13644214162348878,0.30580608702205475,0.06285861022732578,0.23715083706701484,24.5771820448878,0.2681838779632891
0.4099422288483041,0.37320722536630746,0.2721042955039278,0.34055261161816847,0.22190855417717037,0.3129409672584337,33.780017452007,0.45444020992332745
0.08677320163995528,0.2600201566012869,0.09326424870466321,0.33707070265865186,0.12761493307803173,0.379975659142968,20.647831325301215,0.4512319392326107
0.008292955646664182,0.21629583688658036,0.007075603097665608,0.27340736708853763,0.028012005145062174,0.13676063680474795,14.74545454545454,0.5456152951043213
0.06855665300037271,0.24637568803783239,0.031199509721990083,0.322185140777206,0.197341012487878,0.2478838948829161,28.098497854077255,0.46911448860475957
0.45292117033171825,0.6322195519032483,0.2261964454844281,0.3929455481896686,0.5470687985074028,0.22033122862633564,32.12180070814363,0.4656529182989455
0.06690272083488633,0.21722614156136136,0.06869463479859603,0.3270640114400783,0.08958062142462603,0.27347727083060125,24.80015015015015,0.5433164426630726
0.1629472605292583,0.2703310334134429,0.2211265251546047,0.3311626963888032,0.0951722865937739,0.5233080941955379,24.85265035677881,0.4788936581807113
0.5804137159895639,0.6533839832545159,0.6410384979664605,0.38896889430025977,0.17717372304947948,0.7106198729873525,34.337060800488906,0.6435735800396465
0.30851658591129333,0.4153810372897124,0.2031868070644604,0.3594161924951805,0.24565322931636618,0.6066388544886228,35.02210268025669,0.42354296215179044
0.2305488259411107,0.22350569811613302,0.11532675915092763,0.3186988888161911,0.4849329749120607,0.2226609074670149,31.985101367279636,0.4889933079537575
0.013441110696980991,0.24614311186913715,0.0072427433283191265,0.37495858312757924,0.09645310174948928,0.19594696281688678,18.46607843137255,0.357335032199642
0.29945490122996643,0.6029924800372122,0.1802885954649284,0.33471784921353787,0.22680617069213943,0.30339558418032686,25.72049198092764,0.3570261812891793
0.04071934401789042,0.2057523839057291,0.12307092317120731,0.3104324785199093,0.05451521148815333,0.2616290443221265,17.489347826086956,0.26822261470341874
0.004076593365635483,0.2267617644778665,0.0025071034598027745,0.2831124241255198,0.11480881916425721,0.13431848257609175,10.010897435897437,0.4206109029202746
0.04407379798732762,0.1965268625474843,0.0751573903838654,0.2877116570996976,0.053762380039206574,0.23656090961162426,14.377540867093105,0.3532736165667778
0.05357808423406634,0.25273276998216915,0.04735639868516352,0.33628677721388134,0.16249977376455163,0.25455991894333546,28.257714701601188,0.3889186391046267
0.10878680581438688,0.26653228932475387,0.04835924006908463,0.3238595068886045,0.4802543414536305,0.2783962430449014,27.69537922243466,0.385372307573151
0.00936451733134551,0.18613846034576323,0.031422363362861444,0.2954589490667017,0.02706444457613077,0.34726241836745675,16.563279132791333,0.24915523798300446
0.05625698844576966,0.19761221800139545,0.03827511281965569,0.31329150458803057,0.23610584660506678,0.18604361251222648,23.595548654244322,0.3420713394299322
0.019381289601192696,0.1938909993022715,0.02746671123739484,0.27704119471205113,0.03434536460326315,0.28250209883745747,17.14688172043011,0.38558940544631554
0.02972418934029072,0.19420110086053183,0.026129589392166693,0.32086038995543087,0.11720022866942978,0.23703261631075015,25.70529411764706,0.6650713442519368
0.05791092061125606,0.19955035274052252,0.02579530893085966,0.2938643984013382,0.14184247390071011,0.24668608473118794,21.536770428015576,0.5238363583510989
0.01875232948192322,0.2107140088378944,0.014708340297509611,0.2761098504338323,0.08743286129719222,0.3696139804221532,16.22033096926714,0.4332614978299637
0.03501211330600074,0.17993642918055663,0.024179620034542316,0.28448499698005236,0.2297116957328476,0.307669686584552,18.14145299145299,0.4367070517687648
0.06399086843086098,0.18164198775098844,0.06707894590227868,0.3431718267558303,0.1077931613548664,0.24177326863696516,17.907708333333336,0.425268616166013
0.12229780096906448,0.20598496007442438,0.16012034096607053,0.31317240461714496,0.16946340881681116,0.45597590137673255,28.264217836257277,0.44271775658738727
0.6484578829668282,0.628110706256299,0.87442197336899,0.365942832900894,0.2788027694929366,0.7121962295805101,35.01606557377046,0.5306378664895254
0.022875512486023108,0.19955035274052252,0.019221126525154605,0.29975650893654177,0.09306845791053309,0.23640052933392147,21.404095238095245,0.30258710118372595
0.008758852031308237,0.20110086053182416,0.024123906624324475,0.2880213957013212,0.031252428985856104,0.3581826202029113,15.49342105263158,0.27601406983155913
0.3890001863585539,0.1320257384293356,0.14474343974594686,0.3416550642696388,0.49483226432111227,0.3585905730733019,37.41919134396358,0.5566967488941504
0.03056280283265002,0.19629428637878904,0.01649116942448047,0.29150315062839177,0.15138035348482684,0.1934825760917512,18.56498015873015,0.4846048955926946
0.08029724189340291,0.19675943871617954,0.07226029305253774,0.31061645768768625,0.08175286990135407,0.18798523520807425,20.44033107599698,0.40274065144778204
0.08814759597465524,0.3305682611055121,0.062399019443980165,0.3695360755160451,0.2510874390510705,0.23897853163219723,21.710261854210902,0.38522770968482617
0.04046310100633619,0.19970540351965269,0.030809515850465208,0.3160723999356325,0.08456191046162644,0.1487097485663873,17.41986607142857,0.5059738610752753
0.0422102124487514,0.1667571129544926,0.0830686946347986,0.3018566043220934,0.04816011373295323,0.32377823694657903,17.33245614035088,0.30945503420677123
0.14563920983973164,0.2640514768586712,0.19410552119895258,0.35968144683334863,0.16270331226030138,0.4240205723144077,27.057729061270365,0.4131472227038545
0.11535594483786805,0.251647414528258,0.09460137054989136,0.30964428915530345,0.4850918250678861,0.6620951464356846,35.03468013468015,0.4268312248905722
0.17275437942601565,0.3453756105124428,0.46459412780656306,0.3616955219800218,0.054749708504679105,0.6931684587241297,28.170833333333327,0.28764343998115033
0.20378307864330972,0.36654004186371036,0.10579976600367709,0.36446885253839184,0.2043983635732799,0.2590278668652469,29.848470710212585,0.44858328074223536
0.052576407007081626,0.28792929684471663,0.05989191598417739,0.28765340942152395,0.11991114658895624,0.2882933284560018,27.495412311265948,0.32949072428272597
0.0014675736116287737,0.22234281727265678,0.002172822998495738,0.17794709134665418,0.032670251536372735,0.1678981032201147,13.760416666666668,0.5067847357950841
0.09164181885948565,0.31103186293511126,0.07398740876929077,0.3788081565394756,0.2057240897971531,0.2725491539650794,18.86067961165049,0.3535951716543242
0.0036805814386880356,0.22296302038917745,0.01487548052816313,0.2476163130176262,0.02171360690680031,0.16175989299486318,11.619534050179208,0.232043223939928
0.031517890421170335,0.20776804403442128,0.022341077497353614,0.30012279094626665,0.1428175366296225,0.128084291401674,17.01413502109705,0.36279000243622794
0.06033358181140514,0.3016512907977363,0.08351440191654132,0.3314804456729725,0.18230905350413337,0.349934994079818,28.332456140350907,0.25886175986317933
0.16583581811405143,0.3501046592759129,0.07465596969190484,0.33137421795824185,0.48330980809009855,0.3797362789678568,33.517469000729406,0.51835640574966
0.016352963101006337,0.2290100007752539,0.007577023789626163,0.3555300131495442,0.13883628698013437,0.3022165857962064,31.94970238095238,0.4130803306593518
0.21088799850913156,0.35553143654546865,0.26385871079168755,0.3900750835598085,0.06291289426383039,0.8208351712983384,28.031481481481467,0.5049310960434217
0.20548360044726052,0.2587797503682456,0.4114992478689621,0.32805634436141573,0.08235031541384487,0.3785010513489509,24.498520179372182,0.3427466510440189
0.2002655609392471,0.32762229630203893,0.42124909465708393,0.3393313111840622,0.12100471630698868,0.45951059828662966,30.84645614035087,0.32425769635684293
0.07326220648527768,0.19489882936661757,0.10747116831021226,0.31052621293397425,0.1136414808261801,0.31365992020562206,22.708938547486035,0.46715698152269
0.013580879612374207,0.2512597875804326,0.025293888238899102,0.29703731528745897,0.04350701795786234,0.22021983771196438,17.933720930232564,0.21464545934799803
0.005497577338799851,0.22660671369873633,0.0051813471502590676,0.3248381147497494,0.23529575629264843,0.17757358713449417,13.487005649717519,0.37821216905620036
0.21135389489377562,0.3587875029072021,0.11421249094657084,0.34405266583941696,0.2937945742229742,0.5698830416812216,37.81917148362235,0.7199826838695711
0.17687756243011554,0.39941080703930537,0.17215443757312385,0.34437735003219266,0.3585461236753964,0.6033159198889149,34.43447319778186,0.45607902634617764
